Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
ocms0037,DO261,Journal article,Nature,Insights into hominid evolution from the gorilla genome sequence,"Scally A, Dutheil JY, Hillier LW, Jordan GE, Goodhead I, Herrero J, Hobolth A, Lappalainen T, Mailund T, Marques-Bonet T, McCarthy S, Montgomery SH, Schwalie PC, Tang YA, Ward MC, Xue Y, Yngvadottir B, Alkan C, Andersen LN, Ayub Q, Ball EV, Beal K, Bradley BJ, Chen Y, Clee CM, Fitzgerald S, Graves TA, Gu Y, Heath P, Heger A, Karakoc E, Kolb-Kokocinski A, Laird GK, Lunter G, Meader S, Mort M, Mullikin JC, Munch K, O'Connor TD, Phillips AD, Prado-Martinez J, Rogers AS, Sajjadian S, Schmidt D, Shaw K, Simpson JT, Stenson PD, Turner DJ, Vigilant L, Vilella AJ, Whitener W, Zhu B, Cooper DN, de Jong P, Dermitzakis ET, Eichler EE, Flicek P, Goldman N, Mundy NI, Ning Z, Odom DT, Ponting CP, Quail MA, Ryder OA, Searle SM, Warren WC, Wilson RK, Schierup MH, Rogers J, Tyler-Smith C, Durbin R","Animals, Evolution, Molecular, Female, Gene Expression Regulation, Genetic Speciation, Genetic Variation, Genome, Genomics, Gorilla gorilla, Humans, Macaca mulatta, Molecular Sequence Data, Pan troglodytes, Phylogeny, Pongo, Proteins, Sequence Alignment, Species Specificity, Transcription, Genetic, COPY NUMBER, MUTATION, POPULATION, PRIMATES, HUMANS, CONSEQUENCES, CHIMPANZEES, PATTERNS, REVEALS, FAMILY"
gree1192,KK101,Journal article,Cancer Causes and Control,"Prediagnostic concentrations of plasma genistein and prostate cancer risk in 1,605 men with prostate cancer and 1,697 matched control participants in EPIC","Travis RC, Allen NE, Appleby PN, Price A, Kaaks R, Chang-Claude J, Boeing H, Aleksandrova K, Tjønneland A, Johnsen NF, Overvad K, Ramón Quirós J, González CA, Molina-Montes E, Sánchez MJ, Larrañaga N, Castaño JM, Ardanaz E, Khaw KT, Wareham N, Trichopoulou A, Karapetyan T, Rafnsson SB, Palli D, Krogh V, Tumino R, Vineis P, Bueno-de-Mesquita HB, Stattin P, Johansson M, Fedirko V, Norat T, Siddiq A, Riboli E, Key TJ","Adult, Aged, Case-Control Studies, Chromatography, High Pressure Liquid, Europe, Genistein, Humans, Logistic Models, Male, Middle Aged, Multivariate Analysis, Prospective Studies, Prostatic Neoplasms, Registries, Risk Assessment, Risk Factors, Surveys and Questionnaires, Tandem Mass Spectrometry"
gree1192,NJW1004,Journal article,Cancer Causes and Control,"Prediagnostic concentrations of plasma genistein and prostate cancer risk in 1,605 men with prostate cancer and 1,697 matched control participants in EPIC","Travis RC, Allen NE, Appleby PN, Price A, Kaaks R, Chang-Claude J, Boeing H, Aleksandrova K, Tjønneland A, Johnsen NF, Overvad K, Ramón Quirós J, González CA, Molina-Montes E, Sánchez MJ, Larrañaga N, Castaño JM, Ardanaz E, Khaw KT, Wareham N, Trichopoulou A, Karapetyan T, Rafnsson SB, Palli D, Krogh V, Tumino R, Vineis P, Bueno-de-Mesquita HB, Stattin P, Johansson M, Fedirko V, Norat T, Siddiq A, Riboli E, Key TJ","Adult, Aged, Case-Control Studies, Chromatography, High Pressure Liquid, Europe, Genistein, Humans, Logistic Models, Male, Middle Aged, Multivariate Analysis, Prospective Studies, Prostatic Neoplasms, Registries, Risk Assessment, Risk Factors, Surveys and Questionnaires, Tandem Mass Spectrometry"
clab0101,ARG1000,Journal article,Blood,Clinical and biological implications of driver mutations in myelodysplastic syndromes,"Papaemmanuil E, Gerstung M, Malcovati L, Tauro S, Gundem G, Van Loo P, Yoon CJ, Ellis P, Wedge DC, Pellagatti A, Shlien A, Groves MJ, Forbes SA, Raine K, Hinton J, Mudie LJ, McLaren S, Hardy C, Latimer C, Della Porta MG, O'Meara S, Ambaglio I, Galli A, Butler AP, Walldin G, Teague JW, Quek L, Sternberg A, Gambacorti-Passerini C, Cross NC, Green AR, Boultwood J, Vyas P, Hellstrom-Lindberg E, Bowen D, Cazzola M, Stratton MR, Campbell PJ, Chronic Myeloid Disorders Working Group of the International Cancer Genome Consortium","Aged, 80 and over, Cohort Studies, Disease Progression, Epistasis, Genetic, Female, Humans, Leukemia, Myeloid, Acute, Myelomonocytic, Chronic, Male, Middle Aged, Mutation, Myelodysplastic Syndromes, Myelodysplastic-Myeloproliferative Diseases, Oncogenes, Prognosis, RNA Splicing, Spliceosomes"
clab0035,ARG1000,Journal article,Blood,Clinical and biological implications of driver mutations in myelodysplastic syndromes,"Papaemmanuil E, Gerstung M, Malcovati L, Tauro S, Gundem G, Van Loo P, Yoon CJ, Ellis P, Wedge DC, Pellagatti A, Shlien A, Groves MJ, Forbes SA, Raine K, Hinton J, Mudie LJ, McLaren S, Hardy C, Latimer C, Della Porta MG, O'Meara S, Ambaglio I, Galli A, Butler AP, Walldin G, Teague JW, Quek L, Sternberg A, Gambacorti-Passerini C, Cross NC, Green AR, Boultwood J, Vyas P, Hellstrom-Lindberg E, Bowen D, Cazzola M, Stratton MR, Campbell PJ, Chronic Myeloid Disorders Working Group of the International Cancer Genome Consortium","Aged, 80 and over, Cohort Studies, Disease Progression, Epistasis, Genetic, Female, Humans, Leukemia, Myeloid, Acute, Myelomonocytic, Chronic, Male, Middle Aged, Mutation, Myelodysplastic Syndromes, Myelodysplastic-Myeloproliferative Diseases, Oncogenes, Prognosis, RNA Splicing, Spliceosomes"
immd0024,ARG1000,Journal article,Blood,Clinical and biological implications of driver mutations in myelodysplastic syndromes,"Papaemmanuil E, Gerstung M, Malcovati L, Tauro S, Gundem G, Van Loo P, Yoon CJ, Ellis P, Wedge DC, Pellagatti A, Shlien A, Groves MJ, Forbes SA, Raine K, Hinton J, Mudie LJ, McLaren S, Hardy C, Latimer C, Della Porta MG, O'Meara S, Ambaglio I, Galli A, Butler AP, Walldin G, Teague JW, Quek L, Sternberg A, Gambacorti-Passerini C, Cross NC, Green AR, Boultwood J, Vyas P, Hellstrom-Lindberg E, Bowen D, Cazzola M, Stratton MR, Campbell PJ, Chronic Myeloid Disorders Working Group of the International Cancer Genome Consortium","Aged, 80 and over, Cohort Studies, Disease Progression, Epistasis, Genetic, Female, Humans, Leukemia, Myeloid, Acute, Myelomonocytic, Chronic, Male, Middle Aged, Mutation, Myelodysplastic Syndromes, Myelodysplastic-Myeloproliferative Diseases, Oncogenes, Prognosis, RNA Splicing, Spliceosomes"
card0027,NJW1004,Journal article,Nature Genetics,Large-scale association analyses identify new loci influencing glycemic traits and provide insight into the underlying biological pathways,"Scott RA, Lagou V, Welch RP, Wheeler E, Montasser ME, Luan J, Mägi R, Strawbridge RJ, Rehnberg E, Gustafsson S, Kanoni S, Rasmussen-Torvik LJ, Yengo L, Lecoeur C, Shungin D, Sanna S, Sidore C, Johnson PC, Jukema JW, Johnson T, Mahajan A, Verweij N, Thorleifsson G, Hottenga JJ, Shah S, Smith AV, Sennblad B, Gieger C, Salo P, Perola M, Timpson NJ, Evans DM, Pourcain BS, Wu Y, Andrews JS, Hui J, Bielak LF, Zhao W, Horikoshi M, Navarro P, Isaacs A, O'Connell JR, Stirrups K, Vitart V, Hayward C, Esko T, Mihailov E, Fraser RM, Fall T, Voight BF, Raychaudhuri S, Chen H, Lindgren CM, Morris AP, Rayner NW, Robertson N, Rybin D, Liu CT, Beckmann JS, Willems SM, Chines PS, Jackson AU, Kang HM, Stringham HM, Song K, Tanaka T, Peden JF, Goel A, Hicks AA, An P, Müller-Nurasyid M, Franco-Cereceda A, Folkersen L, Marullo L, Jansen H, Oldehinkel AJ, Bruinenberg M, Pankow JS, North KE, Forouhi NG, Loos RJ, Edkins S, Varga TV, Hallmans G, Oksa H, Antonella M, Nagaraja R, Trompet S, Ford I, Bakker SJ, Kong A, Kumari M, Gigante B, Herder C, Munroe PB, Caulfield M, Antti J, Mangino M, Small K, Miljkovic I, Liu Y, Atalay M, Kiess W, James AL, Rivadeneira F, Uitterlinden AG, Palmer CN, Doney AS, Willemsen G, Smit JH, Campbell S, Polasek O, Bonnycastle LL, Hercberg S, Dimitriou M, Bolton JL, Fowkes GR, Kovacs P, Lindström J, Zemunik T, Bandinelli S, Wild SH, Basart HV, Rathmann W, Grallert H, DIAbetes Genetics Replication and Meta-analysis (DIAGRAM) Consortium, Maerz W, Kleber ME, Boehm BO, Peters A, Pramstaller PP, Province MA, Borecki IB, Hastie ND, Rudan I, Campbell H, Watkins H, Farrall M, Stumvoll M, Ferrucci L, Waterworth DM, Bergman RN, Collins FS, Tuomilehto J, Watanabe RM, de Geus EJ, Penninx BW, Hofman A, Oostra BA, Psaty BM, Vollenweider P, Wilson JF, Wright AF, Hovingh GK, Metspalu A, Uusitupa M, Magnusson PK, Kyvik KO, Kaprio J, Price JF, Dedoussis GV, Deloukas P, Meneton P, Lind L, Boehnke M, Shuldiner AR, van Duijn CM, Morris AD, Toenjes A, Peyser PA, Beilby JP, Körner A, Kuusisto J, Laakso M, Bornstein SR, Schwarz PE, Lakka TA, Rauramaa R, Adair LS, Smith GD, Spector TD, Illig T, de Faire U, Hamsten A, Gudnason V, Kivimaki M, Hingorani A, Keinanen-Kiukaanniemi SM, Saaristo TE, Boomsma DI, Stefansson K, van der Harst P, Dupuis J, Pedersen NL, Sattar N, Harris TB, Cucca F, Ripatti S, Salomaa V, Mohlke KL, Balkau B, Froguel P, Pouta A, Jarvelin MR, Wareham NJ, Bouatia-Naji N, McCarthy MI, Franks PW, Meigs JB, Teslovich TM, Florez JC, Langenberg C, Ingelsson E, Prokopenko I, Barroso I","Adult, Animals, Blood Glucose, Fasting, Female, Gene Frequency, Genome-Wide Association Study, Humans, Insulin, Male, Metabolic Networks and Pathways, Mice, Osmolar Concentration, Quantitative Trait Loci"
stat0004,KK101,Journal article,Nature Genetics,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes,"Morris AP, Voight BF, Teslovich TM, Ferreira T, Segrè AV, Steinthorsdottir V, Strawbridge RJ, Khan H, Grallert H, Mahajan A, Prokopenko I, Kang HM, Dina C, Esko T, Fraser RM, Kanoni S, Kumar A, Lagou V, Langenberg C, Luan J, Lindgren CM, Müller-Nurasyid M, Pechlivanis S, Rayner NW, Scott LJ, Wiltshire S, Yengo L, Kinnunen L, Rossin EJ, Raychaudhuri S, Johnson AD, Dimas AS, Loos RJ, Vedantam S, Chen H, Florez JC, Fox C, Liu CT, Rybin D, Couper DJ, Kao WH, Li M, Cornelis MC, Kraft P, Sun Q, van Dam RM, Stringham HM, Chines PS, Fischer K, Fontanillas P, Holmen OL, Hunt SE, Jackson AU, Kong A, Lawrence R, Meyer J, Perry JR, Platou CG, Potter S, Rehnberg E, Robertson N, Sivapalaratnam S, Stančáková A, Stirrups K, Thorleifsson G, Tikkanen E, Wood AR, Almgren P, Atalay M, Benediktsson R, Bonnycastle LL, Burtt N, Carey J, Charpentier G, Crenshaw AT, Doney AS, Dorkhan M, Edkins S, Emilsson V, Eury E, Forsen T, Gertow K, Gigante B, Grant GB, Groves CJ, Guiducci C, Herder C, Hreidarsson AB, Hui J, James A, Jonsson A, Rathmann W, Klopp N, Kravic J, Krjutškov K, Langford C, Leander K, Lindholm E, Lobbens S, Männistö S, Mirza G, Mühleisen TW, Musk B, Parkin M, Rallidis L, Saramies J, Sennblad B, Shah S, Sigurðsson G, Silveira A, Steinbach G, Thorand B, Trakalo J, Veglia F, Wennauer R, Winckler W, Zabaneh D, Campbell H, van Duijn C, Uitterlinden AG, Hofman A, Sijbrands E, Abecasis GR, Owen KR, Zeggini E, Trip MD, Forouhi NG, Syvänen AC, Eriksson JG, Peltonen L, Nöthen MM, Balkau B, Palmer CN, Lyssenko V, Tuomi T, Isomaa B, Hunter DJ, Qi L, Wellcome Trust Case Control Consortium, Meta-Analyses of Glucose and Insulin-related traits Consortium (MAGIC) Investigators, Genetic Investigation of ANthropometric Traits (GIANT) Consortium, Asian Genetic Epidemiology Network–Type 2 Diabetes (AGEN-T2D) Consortium, South Asian Type 2 Diabetes (SAT2D) Consortium, Shuldiner AR, Roden M, Barroso I, Wilsgaard T, Beilby J, Hovingh K, Price JF, Wilson JF, Rauramaa R, Lakka TA, Lind L, Dedoussis G, Njølstad I, Pedersen NL, Khaw KT, Wareham NJ, Keinanen-Kiukaanniemi SM, Saaristo TE, Korpi-Hyövälti E, Saltevo J, Laakso M, Kuusisto J, Metspalu A, Collins FS, Mohlke KL, Bergman RN, Tuomilehto J, Boehm BO, Gieger C, Hveem K, Cauchi S, Froguel P, Baldassarre D, Tremoli E, Humphries SE, Saleheen D, Danesh J, Ingelsson E, Ripatti S, Salomaa V, Erbel R, Jöckel KH, Moebus S, Peters A, Illig T, de Faire U, Hamsten A, Morris AD, Donnelly PJ, Frayling TM, Hattersley AT, Boerwinkle E, Melander O, Kathiresan S, Nilsson PM, Deloukas P, Thorsteinsdottir U, Groop LC, Stefansson K, Hu F, Pankow JS, Dupuis J, Meigs JB, Altshuler D, Boehnke M, McCarthy MI, DIAbetes Genetics Replication And Meta-analysis (DIAGRAM) Consortium","Case-Control Studies, Diabetes Mellitus, Type 2, Female, Genes, Genetic Predisposition to Disease, Genome-Wide Association Study, Humans, Linkage Disequilibrium, Male, Pakistan, Polymorphism, Single Nucleotide, Sex Factors"
stat0004,NJW1004,Journal article,Nature Genetics,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes,"Morris AP, Voight BF, Teslovich TM, Ferreira T, Segrè AV, Steinthorsdottir V, Strawbridge RJ, Khan H, Grallert H, Mahajan A, Prokopenko I, Kang HM, Dina C, Esko T, Fraser RM, Kanoni S, Kumar A, Lagou V, Langenberg C, Luan J, Lindgren CM, Müller-Nurasyid M, Pechlivanis S, Rayner NW, Scott LJ, Wiltshire S, Yengo L, Kinnunen L, Rossin EJ, Raychaudhuri S, Johnson AD, Dimas AS, Loos RJ, Vedantam S, Chen H, Florez JC, Fox C, Liu CT, Rybin D, Couper DJ, Kao WH, Li M, Cornelis MC, Kraft P, Sun Q, van Dam RM, Stringham HM, Chines PS, Fischer K, Fontanillas P, Holmen OL, Hunt SE, Jackson AU, Kong A, Lawrence R, Meyer J, Perry JR, Platou CG, Potter S, Rehnberg E, Robertson N, Sivapalaratnam S, Stančáková A, Stirrups K, Thorleifsson G, Tikkanen E, Wood AR, Almgren P, Atalay M, Benediktsson R, Bonnycastle LL, Burtt N, Carey J, Charpentier G, Crenshaw AT, Doney AS, Dorkhan M, Edkins S, Emilsson V, Eury E, Forsen T, Gertow K, Gigante B, Grant GB, Groves CJ, Guiducci C, Herder C, Hreidarsson AB, Hui J, James A, Jonsson A, Rathmann W, Klopp N, Kravic J, Krjutškov K, Langford C, Leander K, Lindholm E, Lobbens S, Männistö S, Mirza G, Mühleisen TW, Musk B, Parkin M, Rallidis L, Saramies J, Sennblad B, Shah S, Sigurðsson G, Silveira A, Steinbach G, Thorand B, Trakalo J, Veglia F, Wennauer R, Winckler W, Zabaneh D, Campbell H, van Duijn C, Uitterlinden AG, Hofman A, Sijbrands E, Abecasis GR, Owen KR, Zeggini E, Trip MD, Forouhi NG, Syvänen AC, Eriksson JG, Peltonen L, Nöthen MM, Balkau B, Palmer CN, Lyssenko V, Tuomi T, Isomaa B, Hunter DJ, Qi L, Wellcome Trust Case Control Consortium, Meta-Analyses of Glucose and Insulin-related traits Consortium (MAGIC) Investigators, Genetic Investigation of ANthropometric Traits (GIANT) Consortium, Asian Genetic Epidemiology Network–Type 2 Diabetes (AGEN-T2D) Consortium, South Asian Type 2 Diabetes (SAT2D) Consortium, Shuldiner AR, Roden M, Barroso I, Wilsgaard T, Beilby J, Hovingh K, Price JF, Wilson JF, Rauramaa R, Lakka TA, Lind L, Dedoussis G, Njølstad I, Pedersen NL, Khaw KT, Wareham NJ, Keinanen-Kiukaanniemi SM, Saaristo TE, Korpi-Hyövälti E, Saltevo J, Laakso M, Kuusisto J, Metspalu A, Collins FS, Mohlke KL, Bergman RN, Tuomilehto J, Boehm BO, Gieger C, Hveem K, Cauchi S, Froguel P, Baldassarre D, Tremoli E, Humphries SE, Saleheen D, Danesh J, Ingelsson E, Ripatti S, Salomaa V, Erbel R, Jöckel KH, Moebus S, Peters A, Illig T, de Faire U, Hamsten A, Morris AD, Donnelly PJ, Frayling TM, Hattersley AT, Boerwinkle E, Melander O, Kathiresan S, Nilsson PM, Deloukas P, Thorsteinsdottir U, Groop LC, Stefansson K, Hu F, Pankow JS, Dupuis J, Meigs JB, Altshuler D, Boehnke M, McCarthy MI, DIAbetes Genetics Replication And Meta-analysis (DIAGRAM) Consortium","Case-Control Studies, Diabetes Mellitus, Type 2, Female, Genes, Genetic Predisposition to Disease, Genome-Wide Association Study, Humans, Linkage Disequilibrium, Male, Pakistan, Polymorphism, Single Nucleotide, Sex Factors"
gree1192,KK101,Journal article,International Journal of Cancer,"Genetic variation in the lactase gene, dairy product intake and risk for prostate cancer in the European prospective investigation into cancer and nutrition","Travis RC, Appleby PN, Siddiq A, Allen NE, Kaaks R, Canzian F, Feller S, Tjønneland A, Føns Johnsen N, Overvad K, Ramón Quirós J, González CA, Sánchez MJ, Larrañaga N, Chirlaque MD, Barricarte A, Khaw KT, Wareham N, Trichopoulou A, Valanou E, Oustoglou E, Palli D, Sieri S, Tumino R, Sacerdote C, Bueno-de-Mesquita HB, Stattin P, Ferrari P, Johansson M, Norat T, Riboli E, Key TJ","Biomarkers, Tumor, Case-Control Studies, Dairy Products, Europe, Genetic Variation, Humans, Lactase, Male, Prostatic Neoplasms, Risk Factors"
gree1192,NJW1004,Journal article,International Journal of Cancer,"Genetic variation in the lactase gene, dairy product intake and risk for prostate cancer in the European prospective investigation into cancer and nutrition","Travis RC, Appleby PN, Siddiq A, Allen NE, Kaaks R, Canzian F, Feller S, Tjønneland A, Føns Johnsen N, Overvad K, Ramón Quirós J, González CA, Sánchez MJ, Larrañaga N, Chirlaque MD, Barricarte A, Khaw KT, Wareham N, Trichopoulou A, Valanou E, Oustoglou E, Palli D, Sieri S, Tumino R, Sacerdote C, Bueno-de-Mesquita HB, Stattin P, Ferrari P, Johansson M, Norat T, Riboli E, Key TJ","Biomarkers, Tumor, Case-Control Studies, Dairy Products, Europe, Genetic Variation, Humans, Lactase, Male, Prostatic Neoplasms, Risk Factors"
ndos0461,DEN22,Journal article,European Urology,Predictors of Attendance for Prostate-Specific Antigen Screening Tests and Prostate Biopsy,"Avery KN, Metcalfe C, Vedhara K, Lane JA, Davis M, Neal DE, Hamdy FC, Donovan JL, Blazeby JM","Aged, Cohort Studies, Decision Making, Early Detection of Cancer, Health Behavior, Health Care Surveys, Humans, Male, Middle Aged, Prostate, Prostate-Specific Antigen, Prostatic Neoplasms, Surveys and Questionnaires"
clme0240,ERC24,Journal article,Blood,"Hypoxia-inducible factor 2a regulates key neutrophil functions in humans, mice, and zebrafish","Thompson AA, Elks PM, Marriott HM, Eamsamarng S, Higgins KR, Lewis A, Williams L, Parmar S, Shaw G, McGrath EE, Formenti F, Van Eeden FJ, Kinnula VL, Pugh CW, Sabroe I, Dockrell DH, Chilvers ER, Robbins PA, Percy MJ, Simon MC, Johnson RS, Renshaw SA, Whyte MK, Walmsley SR","Animals, Apoptosis, Basic Helix-Loop-Helix Transcription Factors, Cell Hypoxia, Gene Expression Regulation, Green Fluorescent Proteins, Humans, Immunohistochemistry, Inflammation, Mice, Inbred C57BL, Muramidase, Neutrophils, Phagocytosis, Phenotype, RNA, Respiratory Burst, Zebrafish"
clme0240,RSJ33,Journal article,Blood,"Hypoxia-inducible factor 2a regulates key neutrophil functions in humans, mice, and zebrafish","Thompson AA, Elks PM, Marriott HM, Eamsamarng S, Higgins KR, Lewis A, Williams L, Parmar S, Shaw G, McGrath EE, Formenti F, Van Eeden FJ, Kinnula VL, Pugh CW, Sabroe I, Dockrell DH, Chilvers ER, Robbins PA, Percy MJ, Simon MC, Johnson RS, Renshaw SA, Whyte MK, Walmsley SR","Animals, Apoptosis, Basic Helix-Loop-Helix Transcription Factors, Cell Hypoxia, Gene Expression Regulation, Green Fluorescent Proteins, Humans, Immunohistochemistry, Inflammation, Mice, Inbred C57BL, Muramidase, Neutrophils, Phagocytosis, Phenotype, RNA, Respiratory Burst, Zebrafish"
clme0497,CA26,Journal article,Journal of Medicinal Chemistry,Targeting low-druggability bromodomains: Fragment based screening and inhibitor design against the BAZ2B bromodomain,"Ferguson FM, Fedorov O, Chaikuad A, Philpott M, Muniz JR, Felletar I, von Delft F, Heightman T, Knapp S, Abell C, Ciulli A","Drug Design, Humans, Ligands, Models, Molecular, Molecular Structure, Proteins, Structure-Activity Relationship, Zinc Fingers"
bioc1078,TLB20,Journal article,Open Biology,Crystal structure of folliculin reveals a hidDENN function in genetically inherited renal cancer,"Nookala RK, Langemeyer L, Pacitto A, Ochoa-Montaño B, Donaldson JC, Blaszczyk BK, Chirgadze DY, Barr FA, Bazan JF, Blundell TL","Birt–Hogg–Dubé syndrome, DENN, folliculin, renal cell carcinoma, Amino Acid Sequence, Carcinoma, Renal Cell, Crystallography, X-Ray, Death Domain Receptor Signaling Adaptor Proteins, Electrophoresis, Polyacrylamide Gel, Guanine Nucleotide Exchange Factors, Guanosine Diphosphate, Guanosine Triphosphate, Humans, Kidney Neoplasms, Models, Molecular, Molecular Sequence Data, Mutation, Protein Structure, Secondary, Tertiary, Proto-Oncogene Proteins, Sequence Homology, Amino Acid, Tumor Suppressor Proteins"
gree1192,KK101,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Nitrosamines and Heme Iron and Risk of Prostate Cancer in the European Prospective Investigation into Cancer and Nutrition,"Jakszyn PG, Allen NE, Lujan-Barroso L, Gonzalez CA, Key TJ, Fonseca-Nunes A, Tjønneland A, Føns-Johnsen N, Overvad K, Teucher B, Li K, Boeing H, Trichopoulou A, Oikonomou E, Sarantopoulou M, Saieva C, Krogh V, Tumino R, Ricceri F, Bueno-de-Mesquita HB, Huerta JM, Ardanaz E, Arguelles MV, Molina-Montes E, Larrañaga N, Wirfält E, Wallström P, Johansson M, Stattin P, Khaw KT, Jenab M, Fedirko V, Riboli E","Aged, Europe, Follow-Up Studies, Heme, Humans, Iron, Dietary, Male, Middle Aged, Neoplasm Recurrence, Local, Nitrosamines, Prognosis, Prospective Studies, Prostatic Neoplasms, Risk Factors, N-NITROSO COMPOUNDS, RED MEAT, BLADDER-CANCER, PROTEIN"
ndos0461,DEN22,Journal article,Cancer Causes and Control,Associations of adiponectin and leptin with stage and grade of PSA-detected prostate cancer: the ProtecT study,"Burton A, Martin RM, Holly J, Lane JA, Donovan JL, Hamdy FC, Neal DE, Tilling K","Adiponectin, Aged, Case-Control Studies, Humans, Leptin, Male, Middle Aged, Neoplasm Grading, Neoplasm Staging, Prostate-Specific Antigen, Prostatic Neoplasms"
whgu0527,SPJ13,Journal article,Molecular Cell,Regulation of DNA-End Resection by hnRNPU-like Proteins Promotes DNA Double-Strand Break Signaling and Repair,"Polo SE, Blackford AN, Chapman JR, Baskcomb L, Gravel S, Rusch A, Thomas A, Blundred R, Smith P, Kzhyshkowska J, Dobner T, Taylor AM, Turnell AS, Stewart GS, Grand RJ, Jackson SP","Carrier Proteins, Cell Cycle Proteins, DNA Breaks, Double-Stranded, DNA End-Joining Repair, DNA Repair Enzymes, DNA-Binding Proteins, Heterogeneous-Nuclear Ribonucleoproteins, Humans, Nuclear Proteins, Signal Transduction, Transcription Factors, MRE11-RAD50-NBS1 COMPLEX, SACCHAROMYCES-CEREVISIAE, MAMMALIAN-CELLS, DAMAGE RESPONSE, HOMOLOGOUS RECOMBINATION, REPLICATION STRESS, ATM ACTIVATION, MRN COMPLEX, CHROMATIN, SGS1"
ndos0461,DEN22,Journal article,British Journal of Cancer,Suitability of PSA-detected localised prostate cancers for focal therapy: experience from the ProtecT study,"Catto JW, Robinson MC, Albertsen PC, Goepel JR, Abbod MF, Linkens DA, Davis M, Rosario DJ, Warren AY, Varma M, Griffiths DF, Grigor KM, Mayer NJ, Oxley JD, Deshmukh NS, Lane JA, Metcalfe C, Donovan JL, Neal DE, Hamdy FC, ProtecT study group","Adult, Humans, Male, Middle Aged, Patient Selection, Prognosis, Prospective Studies, Prostate-Specific Antigen, Prostatectomy, Prostatic Neoplasms, prostate cancer, unifocal, regional ablation, prostatectomy, INTENSITY FOCUSED ULTRASOUND, 2-YEAR FOLLOW-UP, RADICAL PROSTATECTOMY, PREOPERATIVE PREDICTION, CRITICAL-APPRAISAL, TUMOR VOLUME, CARCINOMA, SPECIMENS, RISK, MEN"
whgu0274,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
whgu0172,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
immd0237,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
