Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
whgu0378,DEN22,Journal article,Cancer Research,Prognostic and therapeutic impact of argininosuccinate synthetase 1 control in bladder cancer as monitored longitudinally by PET imaging,"Allen MD, Luong P, Hudson C, Leyton J, Delage B, Ghazaly E, Cutts R, Yuan M, Syed N, Lo Nigro C, Lattanzio L, Chmielewska-Kassassir M, Tomlinson I, Roylance R, Whitaker HC, Warren AY, Neal D, Frezza C, Beltran L, Jones LJ, Chelala C, Wu BW, Bomalaski JS, Jackson RC, Lu YJ, Crook T, Lemoine NR, Mather S, Foster J, Sosabowski J, Avril N, Li CF, Szlosarek PW","Animals, Antimetabolites, Antineoplastic, Argininosuccinate Synthase, Cell Line, Tumor, Cell Proliferation, DNA Methylation, Disease Models, Animal, Drug Synergism, Female, Glutamates, Guanine, Humans, Hydrolases, Immunohistochemistry, Mice, Neoplasm Invasiveness, Pemetrexed, Polyethylene Glycols, Positron-Emission Tomography, Prognosis, Pyrimidines, Urinary Bladder Neoplasms, X-Ray Microtomography"
whgu0378,CF366,Journal article,Cancer Research,Prognostic and therapeutic impact of argininosuccinate synthetase 1 control in bladder cancer as monitored longitudinally by PET imaging,"Allen MD, Luong P, Hudson C, Leyton J, Delage B, Ghazaly E, Cutts R, Yuan M, Syed N, Lo Nigro C, Lattanzio L, Chmielewska-Kassassir M, Tomlinson I, Roylance R, Whitaker HC, Warren AY, Neal D, Frezza C, Beltran L, Jones LJ, Chelala C, Wu BW, Bomalaski JS, Jackson RC, Lu YJ, Crook T, Lemoine NR, Mather S, Foster J, Sosabowski J, Avril N, Li CF, Szlosarek PW","Animals, Antimetabolites, Antineoplastic, Argininosuccinate Synthase, Cell Line, Tumor, Cell Proliferation, DNA Methylation, Disease Models, Animal, Drug Synergism, Female, Glutamates, Guanine, Humans, Hydrolases, Immunohistochemistry, Mice, Neoplasm Invasiveness, Pemetrexed, Polyethylene Glycols, Positron-Emission Tomography, Prognosis, Pyrimidines, Urinary Bladder Neoplasms, X-Ray Microtomography"
gree1192,NJW1004,Journal article,Journal of the National Cancer Institute,"Plasma alkylresorcinols, biomarkers of whole-grain wheat and rye intake, and incidence of colorectal cancer","Kyrø C, Olsen A, Landberg R, Skeie G, Loft S, Åman P, Leenders M, Dik VK, Siersema PD, Pischon T, Christensen J, Overvad K, Boutron-Ruault MC, Fagherazzi G, Cottet V, Kühn T, Chang-Claude J, Boeing H, Trichopoulou A, Bamia C, Trichopoulos D, Palli D, Krogh V, Tumino R, Vineis P, Panico S, Peeters PH, Weiderpass E, Bakken T, Åsli LA, Argüelles M, Jakszyn P, Sánchez MJ, Amiano P, Huerta JM, Barricarte A, Ljuslinder I, Palmqvist R, Khaw KT, Wareham N, Key TJ, Travis RC, Ferrari P, Freisling H, Jenab M, Gunter MJ, Murphy N, Riboli E, Tjønneland A, Bueno-de-Mesquita HB","Aged, Biomarkers, Body Mass Index, Case-Control Studies, Colorectal Neoplasms, Europe, Female, Food Habits, Humans, Incidence, Logistic Models, Male, Mediterranean Region, Middle Aged, Odds Ratio, Resorcinols, Risk Factors, Scandinavian and Nordic Countries, Secale, Triticum"
ndos0168,RNS13,Journal article,Nephrology Dialysis Transplantation,Renal development and cystic diseases.,"Cabrera-López C, Ars E, Marti T, Harris PC, Torra R, Clerckx C, Migeon T, Chen Z, Ronco P, Plaisier E, Lamers IJ, Van Reeuwijk J, Azam M, Boldt K, Maria M, Koster-Kamphuis L, Qamar R, Ueffing M, Cremers FP, Roepman R, Arts HH, Papizh S, Dlin V, Leontieva I, Tutelman K, Perrone RD, Bae KT, Chapman AB, Devuyst O, Gansevoort RT, Grantham JJ, Higashihara E, Torres VE, Sergeyeva O, Zhou W, Blais JD, Czerwiec FS, Liu F, Liao Y, Fu P, Casteleijn N, Zittema D, Bakker S, Boertien W, Gaillard C, Meijer E, Spithoven E, Struck J, Gansevoort R, Robinson P, McEwan P, Hadimeri H, Ong AC, Orskov B, Peces R, Sandford R, Scolari F, Walz G, Cooke C, O'Reilly K, Riwanto M, Kapoor S, Rodriguez D, Edenhofer I, Segerer S, Wuthrich RP, De Rechter S, Bacchetta J, Van Dyck M, Evenepoel P, De Schepper J, Levtchenko E, Mekahli D, Carr A, Makin A, Baker A, Obeidova L, Stekrova J, Seeman T, Puchmajerova A, Reiterova J, Kohoutova M, Tesar V, Treille S, Bailly JM, Guillaume B, Tuta L, Stanigut A, Botea F, Jo HA, Park HC, Kim H, Han M, Huh H, Jeong JC, Oh KH, Yang J, Koo TY, Hwang YH, Ahn C, Pisani A, Remuzzi G, Ruggenenti P, Riccio E, Visciano B, Spinelli L, Kim JI, Park KM, Liu FX, Rutherford P, Smoyer-Tomic K, Martínez Jiménez V, Comas J, Arcos E, Diaz JM, Muray S, Cabezuelo J, Ballarín J, Ars E, Torra R, Miyaoka T, Morimoto S, Kataoka H, Mochizuki T, Tsuchiya K, Ichihara A, Nitta K",
gree1499,NJW1004,Journal article,European Heart Journal,Fruit and vegetable intake and mortality from ischaemic heart disease: results from the European Prospective Investigation into Cancer and Nutrition (EPIC)-Heart study,"Crowe FL, Roddam AW, Key TJ, Appleby PN, Overvad K, Jakobsen MU, Tjønneland A, Hansen L, Boeing H, Weikert C, Linseisen J, Kaaks R, Trichopoulou A, Misirli G, Lagiou P, Sacerdote C, Pala V, Palli D, Tumino R, Panico S, Bueno-de-Mesquita HB, Boer J, van Gils CH, Beulens JW, Barricarte A, Rodríguez L, Larrañaga N, Sánchez MJ, Tormo MJ, Buckland G, Lund E, Hedblad B, Melander O, Jansson JH, Wennberg P, Wareham NJ, Slimani N, Romieu I, Jenab M, Danesh J, Gallo V, Norat T, Riboli E, European Prospective Investigation into Cancer and Nutrition (EPIC)-Heart Study Collaborators","Diet, Europe, Female, Fruit, Humans, Life Style, Male, Middle Aged, Myocardial Ischemia, Prospective Studies, Risk Factors, Vegetables, Fruits, Coronary disease, Prospective cohort studies, RANDOMIZED CONTROLLED-TRIAL, BLOOD-PRESSURE, CARDIOVASCULAR-DISEASE, CLINICAL-TRIALS, WOMENS HEALTH, RISK, CONSUMPTION, METAANALYSIS, CALIBRATION, SUPPLEMENTATION"
whgu0378,AMD24,Journal article,Nature Genetics,Genome-wide association study identifies a common variant associated with risk of endometrial cancer,"Spurdle AB, Thompson DJ, Ahmed S, Ferguson K, Healey CS, O'Mara T, Walker LC, Montgomery SB, Dermitzakis ET, Australian National Endometrial Cancer Study Group, Fahey P, Montgomery GW, Webb PM, Fasching PA, Beckmann MW, Ekici AB, Hein A, Lambrechts D, Coenegrachts L, Vergote I, Amant F, Salvesen HB, Trovik J, Njolstad TS, Helland H, Scott RJ, Ashton K, Proietto T, Otton G, National Study of Endometrial Cancer Genetics Group, Tomlinson I, Gorman M, Howarth K, Hodgson S, Garcia-Closas M, Wentzensen N, Yang H, Chanock S, Hall P, Czene K, Liu J, Li J, Shu XO, Zheng W, Long J, Xiang YB, Shah M, Morrison J, Michailidou K, Pharoah PD, Dunning AM, Easton DF","Adolescent, Adult, Aged, 80 and over, Case-Control Studies, Diabetes Mellitus, Type 2, Endometrial Neoplasms, Female, Genetic Predisposition to Disease, Genetic Variation, Genome-Wide Association Study, Hepatocyte Nuclear Factor 1-beta, Humans, Male, Middle Aged, Odds Ratio, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors, Young Adult, HEPATOCYTE NUCLEAR FACTOR-1-BETA, CLEAR-CELL CARCINOMA, PROSTATE-CANCER, SUSCEPTIBILITY LOCI, DIABETES-MELLITUS, EXPRESSION, METAANALYSIS, REPLICATION, YOUNGER, FAMILY"
whgu0378,PP10001,Journal article,Nature Genetics,Genome-wide association study identifies a common variant associated with risk of endometrial cancer,"Spurdle AB, Thompson DJ, Ahmed S, Ferguson K, Healey CS, O'Mara T, Walker LC, Montgomery SB, Dermitzakis ET, Australian National Endometrial Cancer Study Group, Fahey P, Montgomery GW, Webb PM, Fasching PA, Beckmann MW, Ekici AB, Hein A, Lambrechts D, Coenegrachts L, Vergote I, Amant F, Salvesen HB, Trovik J, Njolstad TS, Helland H, Scott RJ, Ashton K, Proietto T, Otton G, National Study of Endometrial Cancer Genetics Group, Tomlinson I, Gorman M, Howarth K, Hodgson S, Garcia-Closas M, Wentzensen N, Yang H, Chanock S, Hall P, Czene K, Liu J, Li J, Shu XO, Zheng W, Long J, Xiang YB, Shah M, Morrison J, Michailidou K, Pharoah PD, Dunning AM, Easton DF","Adolescent, Adult, Aged, 80 and over, Case-Control Studies, Diabetes Mellitus, Type 2, Endometrial Neoplasms, Female, Genetic Predisposition to Disease, Genetic Variation, Genome-Wide Association Study, Hepatocyte Nuclear Factor 1-beta, Humans, Male, Middle Aged, Odds Ratio, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors, Young Adult, HEPATOCYTE NUCLEAR FACTOR-1-BETA, CLEAR-CELL CARCINOMA, PROSTATE-CANCER, SUSCEPTIBILITY LOCI, DIABETES-MELLITUS, EXPRESSION, METAANALYSIS, REPLICATION, YOUNGER, FAMILY"
whgu0378,DFE20,Journal article,Nature Genetics,Genome-wide association study identifies a common variant associated with risk of endometrial cancer,"Spurdle AB, Thompson DJ, Ahmed S, Ferguson K, Healey CS, O'Mara T, Walker LC, Montgomery SB, Dermitzakis ET, Australian National Endometrial Cancer Study Group, Fahey P, Montgomery GW, Webb PM, Fasching PA, Beckmann MW, Ekici AB, Hein A, Lambrechts D, Coenegrachts L, Vergote I, Amant F, Salvesen HB, Trovik J, Njolstad TS, Helland H, Scott RJ, Ashton K, Proietto T, Otton G, National Study of Endometrial Cancer Genetics Group, Tomlinson I, Gorman M, Howarth K, Hodgson S, Garcia-Closas M, Wentzensen N, Yang H, Chanock S, Hall P, Czene K, Liu J, Li J, Shu XO, Zheng W, Long J, Xiang YB, Shah M, Morrison J, Michailidou K, Pharoah PD, Dunning AM, Easton DF","Adolescent, Adult, Aged, 80 and over, Case-Control Studies, Diabetes Mellitus, Type 2, Endometrial Neoplasms, Female, Genetic Predisposition to Disease, Genetic Variation, Genome-Wide Association Study, Hepatocyte Nuclear Factor 1-beta, Humans, Male, Middle Aged, Odds Ratio, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors, Young Adult, HEPATOCYTE NUCLEAR FACTOR-1-BETA, CLEAR-CELL CARCINOMA, PROSTATE-CANCER, SUSCEPTIBILITY LOCI, DIABETES-MELLITUS, EXPRESSION, METAANALYSIS, REPLICATION, YOUNGER, FAMILY"
card0027,KK101,Journal article,PLoS Genetics,Large-Scale Gene-Centric Analysis Identifies Novel Variants for Coronary Artery Disease,"Butterworth AS, Braund PS, Farrall M, Hardwick RJ, Saleheen D, Peden JF, Soranzo N, Chambers JC, Sivapalaratnam S, Kleber ME","Adult, Aged, Alleles, Asian Continental Ancestry Group, Case-Control Studies, Coronary Artery Disease, European Continental Ancestry Group, Female, Genetic Predisposition to Disease, Genetic Variation, Genome-Wide Association Study, Humans, Male, Middle Aged, Polymorphism, Single Nucleotide, Risk, GENOME-WIDE ASSOCIATION, MYOCARDIAL-INFARCTION, SUSCEPTIBILITY LOCI, RISK, ATHEROSCLEROSIS, METAANALYSIS, LIPOPROTEIN"
card0027,NJW1004,Journal article,PLoS Genetics,Large-Scale Gene-Centric Analysis Identifies Novel Variants for Coronary Artery Disease,"Butterworth AS, Braund PS, Farrall M, Hardwick RJ, Saleheen D, Peden JF, Soranzo N, Chambers JC, Sivapalaratnam S, Kleber ME","Adult, Aged, Alleles, Asian Continental Ancestry Group, Case-Control Studies, Coronary Artery Disease, European Continental Ancestry Group, Female, Genetic Predisposition to Disease, Genetic Variation, Genome-Wide Association Study, Humans, Male, Middle Aged, Polymorphism, Single Nucleotide, Risk, GENOME-WIDE ASSOCIATION, MYOCARDIAL-INFARCTION, SUSCEPTIBILITY LOCI, RISK, ATHEROSCLEROSIS, METAANALYSIS, LIPOPROTEIN"
path0636,FVG20,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
path0636,DIJ21,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
path0636,FR269,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
path0636,SVL1000,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
path0636,AB454,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
path0636,PJB91,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
path0636,RMM32,Journal article,Chemistry and Biology,"Design, Synthesis, and Biological Evaluation of an Allosteric Inhibitor of HSET that Targets Cancer Cells with Supernumerary Centrosomes","Watts CA, Richards FM, Bender A, Bond PJ, Korb O, Kern O, Riddick M, Owen P, Myers RM, Raff J, Gergely F, Jodrell DI, Ley SV","Allosteric Regulation, Antineoplastic Agents, Cell Line, Tumor, Cell Proliferation, Centrosome, Dose-Response Relationship, Drug, Drug Design, Drug Screening Assays, Antitumor, Enzyme Inhibitors, HeLa Cells, Humans, Kinesin, MCF-7 Cells, Models, Molecular, Molecular Structure, Phenylalanine, Structure-Activity Relationship, ortho-Aminobenzoates"
ndos0461,PP10001,Journal article,Nature Genetics,Seven prostate cancer susceptibility loci identified by a multi-stage genome-wide association study,"Kote-Jarai Z, Olama AA, Giles GG, Severi G, Schleutker J, Weischer M, Campa D, Riboli E, Key T, Gronberg H, Hunter DJ, Kraft P, Thun MJ, Ingles S, Chanock S, Albanes D, Hayes RB, Neal DE, Hamdy FC, Donovan JL, Pharoah P, Schumacher F, Henderson BE, Stanford JL, Ostrander EA, Sorensen KD, Dörk T, Andriole G, Dickinson JL, Cybulski C, Lubinski J, Spurdle A, Clements JA, Chambers S, Aitken J, Gardiner RA, Thibodeau SN, Schaid D, John EM, Maier C, Vogel W, Cooney KA, Park JY, Cannon-Albright L, Brenner H, Habuchi T, Zhang HW, Lu YJ, Kaneva R, Muir K, Benlloch S, Leongamornlert DA, Saunders EJ, Tymrakiewicz M, Mahmud N, Guy M, O'Brien LT, Wilkinson RA, Hall AL, Sawyer EJ, Dadaev T, Morrison J, Dearnaley DP, Horwich A, Huddart RA, Khoo VS, Parker CC, Van As N, Woodhouse CJ, Thompson A, Christmas T, Ogden C, Cooper CS, Lophatonanon A, Southey MC, Hopper JL, English DR, Wahlfors T, Tammela TL, Klarskov P, Nordestgaard BG, Røder MA, Tybjærg-Hansen A, Bojesen SE, Travis R, Canzian F, Kaaks R, Wiklund F, Aly M, Lindstrom S, Diver WR, Gapstur S, Stern MC, Corral R, Virtamo J, Cox A, Haiman CA, Le Marchand L, Fitzgerald L, Kolb S, Kwon EM, Karyadi DM, Orntoft TF, Borre M, Meyer A, Serth J, Yeager M, Berndt SI, Marthick JR, Patterson B, Wokolorczyk D, Batra J, Lose F, McDonnell SK, Joshi AD, Shahabi A, Rinckleb AE, Ray A, Sellers TA, Lin HY, Stephenson RA, Farnham J, Muller H, Rothenbacher D, Tsuchiya N, Narita S, Cao GW, Slavov C, Mitev V, Easton DF, Eeles RA, UK Genetic Prostate Cancer Study Collaborators/British Association of Urological Surgeons' Section of Oncology, UK ProtecT Study Collaborators, The Australian Prostate Cancer BioResource, PRACTICAL Consortium","Adult, Aged, 80 and over, Case-Control Studies, Chromosomes, Human, Cohort Studies, Disease Susceptibility, Genome, Genome-Wide Association Study, Genotype, Humans, Male, Middle Aged, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Randomized Controlled Trials as Topic, Telomerase, SEQUENCE VARIANTS, HEIGHT, FGF10"
ocms0037,DO261,Journal article,Nature,Insights into hominid evolution from the gorilla genome sequence,"Scally A, Dutheil JY, Hillier LW, Jordan GE, Goodhead I, Herrero J, Hobolth A, Lappalainen T, Mailund T, Marques-Bonet T, McCarthy S, Montgomery SH, Schwalie PC, Tang YA, Ward MC, Xue Y, Yngvadottir B, Alkan C, Andersen LN, Ayub Q, Ball EV, Beal K, Bradley BJ, Chen Y, Clee CM, Fitzgerald S, Graves TA, Gu Y, Heath P, Heger A, Karakoc E, Kolb-Kokocinski A, Laird GK, Lunter G, Meader S, Mort M, Mullikin JC, Munch K, O'Connor TD, Phillips AD, Prado-Martinez J, Rogers AS, Sajjadian S, Schmidt D, Shaw K, Simpson JT, Stenson PD, Turner DJ, Vigilant L, Vilella AJ, Whitener W, Zhu B, Cooper DN, de Jong P, Dermitzakis ET, Eichler EE, Flicek P, Goldman N, Mundy NI, Ning Z, Odom DT, Ponting CP, Quail MA, Ryder OA, Searle SM, Warren WC, Wilson RK, Schierup MH, Rogers J, Tyler-Smith C, Durbin R","Animals, Evolution, Molecular, Female, Gene Expression Regulation, Genetic Speciation, Genetic Variation, Genome, Genomics, Gorilla gorilla, Humans, Macaca mulatta, Molecular Sequence Data, Pan troglodytes, Phylogeny, Pongo, Proteins, Sequence Alignment, Species Specificity, Transcription, Genetic, COPY NUMBER, MUTATION, POPULATION, PRIMATES, HUMANS, CONSEQUENCES, CHIMPANZEES, PATTERNS, REVEALS, FAMILY"
clab0101,ARG1000,Journal article,Blood,Clinical and biological implications of driver mutations in myelodysplastic syndromes,"Papaemmanuil E, Gerstung M, Malcovati L, Tauro S, Gundem G, Van Loo P, Yoon CJ, Ellis P, Wedge DC, Pellagatti A, Shlien A, Groves MJ, Forbes SA, Raine K, Hinton J, Mudie LJ, McLaren S, Hardy C, Latimer C, Della Porta MG, O'Meara S, Ambaglio I, Galli A, Butler AP, Walldin G, Teague JW, Quek L, Sternberg A, Gambacorti-Passerini C, Cross NC, Green AR, Boultwood J, Vyas P, Hellstrom-Lindberg E, Bowen D, Cazzola M, Stratton MR, Campbell PJ, Chronic Myeloid Disorders Working Group of the International Cancer Genome Consortium","Aged, 80 and over, Cohort Studies, Disease Progression, Epistasis, Genetic, Female, Humans, Leukemia, Myeloid, Acute, Myelomonocytic, Chronic, Male, Middle Aged, Mutation, Myelodysplastic Syndromes, Myelodysplastic-Myeloproliferative Diseases, Oncogenes, Prognosis, RNA Splicing, Spliceosomes"
clab0035,ARG1000,Journal article,Blood,Clinical and biological implications of driver mutations in myelodysplastic syndromes,"Papaemmanuil E, Gerstung M, Malcovati L, Tauro S, Gundem G, Van Loo P, Yoon CJ, Ellis P, Wedge DC, Pellagatti A, Shlien A, Groves MJ, Forbes SA, Raine K, Hinton J, Mudie LJ, McLaren S, Hardy C, Latimer C, Della Porta MG, O'Meara S, Ambaglio I, Galli A, Butler AP, Walldin G, Teague JW, Quek L, Sternberg A, Gambacorti-Passerini C, Cross NC, Green AR, Boultwood J, Vyas P, Hellstrom-Lindberg E, Bowen D, Cazzola M, Stratton MR, Campbell PJ, Chronic Myeloid Disorders Working Group of the International Cancer Genome Consortium","Aged, 80 and over, Cohort Studies, Disease Progression, Epistasis, Genetic, Female, Humans, Leukemia, Myeloid, Acute, Myelomonocytic, Chronic, Male, Middle Aged, Mutation, Myelodysplastic Syndromes, Myelodysplastic-Myeloproliferative Diseases, Oncogenes, Prognosis, RNA Splicing, Spliceosomes"
immd0024,ARG1000,Journal article,Blood,Clinical and biological implications of driver mutations in myelodysplastic syndromes,"Papaemmanuil E, Gerstung M, Malcovati L, Tauro S, Gundem G, Van Loo P, Yoon CJ, Ellis P, Wedge DC, Pellagatti A, Shlien A, Groves MJ, Forbes SA, Raine K, Hinton J, Mudie LJ, McLaren S, Hardy C, Latimer C, Della Porta MG, O'Meara S, Ambaglio I, Galli A, Butler AP, Walldin G, Teague JW, Quek L, Sternberg A, Gambacorti-Passerini C, Cross NC, Green AR, Boultwood J, Vyas P, Hellstrom-Lindberg E, Bowen D, Cazzola M, Stratton MR, Campbell PJ, Chronic Myeloid Disorders Working Group of the International Cancer Genome Consortium","Aged, 80 and over, Cohort Studies, Disease Progression, Epistasis, Genetic, Female, Humans, Leukemia, Myeloid, Acute, Myelomonocytic, Chronic, Male, Middle Aged, Mutation, Myelodysplastic Syndromes, Myelodysplastic-Myeloproliferative Diseases, Oncogenes, Prognosis, RNA Splicing, Spliceosomes"
stat0004,KK101,Journal article,Nature Genetics,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes,"Morris AP, Voight BF, Teslovich TM, Ferreira T, Segrè AV, Steinthorsdottir V, Strawbridge RJ, Khan H, Grallert H, Mahajan A, Prokopenko I, Kang HM, Dina C, Esko T, Fraser RM, Kanoni S, Kumar A, Lagou V, Langenberg C, Luan J, Lindgren CM, Müller-Nurasyid M, Pechlivanis S, Rayner NW, Scott LJ, Wiltshire S, Yengo L, Kinnunen L, Rossin EJ, Raychaudhuri S, Johnson AD, Dimas AS, Loos RJ, Vedantam S, Chen H, Florez JC, Fox C, Liu CT, Rybin D, Couper DJ, Kao WH, Li M, Cornelis MC, Kraft P, Sun Q, van Dam RM, Stringham HM, Chines PS, Fischer K, Fontanillas P, Holmen OL, Hunt SE, Jackson AU, Kong A, Lawrence R, Meyer J, Perry JR, Platou CG, Potter S, Rehnberg E, Robertson N, Sivapalaratnam S, Stančáková A, Stirrups K, Thorleifsson G, Tikkanen E, Wood AR, Almgren P, Atalay M, Benediktsson R, Bonnycastle LL, Burtt N, Carey J, Charpentier G, Crenshaw AT, Doney AS, Dorkhan M, Edkins S, Emilsson V, Eury E, Forsen T, Gertow K, Gigante B, Grant GB, Groves CJ, Guiducci C, Herder C, Hreidarsson AB, Hui J, James A, Jonsson A, Rathmann W, Klopp N, Kravic J, Krjutškov K, Langford C, Leander K, Lindholm E, Lobbens S, Männistö S, Mirza G, Mühleisen TW, Musk B, Parkin M, Rallidis L, Saramies J, Sennblad B, Shah S, Sigurðsson G, Silveira A, Steinbach G, Thorand B, Trakalo J, Veglia F, Wennauer R, Winckler W, Zabaneh D, Campbell H, van Duijn C, Uitterlinden AG, Hofman A, Sijbrands E, Abecasis GR, Owen KR, Zeggini E, Trip MD, Forouhi NG, Syvänen AC, Eriksson JG, Peltonen L, Nöthen MM, Balkau B, Palmer CN, Lyssenko V, Tuomi T, Isomaa B, Hunter DJ, Qi L, Wellcome Trust Case Control Consortium, Meta-Analyses of Glucose and Insulin-related traits Consortium (MAGIC) Investigators, Genetic Investigation of ANthropometric Traits (GIANT) Consortium, Asian Genetic Epidemiology Network–Type 2 Diabetes (AGEN-T2D) Consortium, South Asian Type 2 Diabetes (SAT2D) Consortium, Shuldiner AR, Roden M, Barroso I, Wilsgaard T, Beilby J, Hovingh K, Price JF, Wilson JF, Rauramaa R, Lakka TA, Lind L, Dedoussis G, Njølstad I, Pedersen NL, Khaw KT, Wareham NJ, Keinanen-Kiukaanniemi SM, Saaristo TE, Korpi-Hyövälti E, Saltevo J, Laakso M, Kuusisto J, Metspalu A, Collins FS, Mohlke KL, Bergman RN, Tuomilehto J, Boehm BO, Gieger C, Hveem K, Cauchi S, Froguel P, Baldassarre D, Tremoli E, Humphries SE, Saleheen D, Danesh J, Ingelsson E, Ripatti S, Salomaa V, Erbel R, Jöckel KH, Moebus S, Peters A, Illig T, de Faire U, Hamsten A, Morris AD, Donnelly PJ, Frayling TM, Hattersley AT, Boerwinkle E, Melander O, Kathiresan S, Nilsson PM, Deloukas P, Thorsteinsdottir U, Groop LC, Stefansson K, Hu F, Pankow JS, Dupuis J, Meigs JB, Altshuler D, Boehnke M, McCarthy MI, DIAbetes Genetics Replication And Meta-analysis (DIAGRAM) Consortium","Case-Control Studies, Diabetes Mellitus, Type 2, Female, Genes, Genetic Predisposition to Disease, Genome-Wide Association Study, Humans, Linkage Disequilibrium, Male, Pakistan, Polymorphism, Single Nucleotide, Sex Factors"
